elegacy_school_id,school_name,school_city,school_state,school_country,professor_id,professor_legacy_id,first_name,last_name,department,avg_rating,avg_difficulty,num_ratings,would_take_again_percent,is_saved
,Simon Fraser University,,,,VGVhY2hlci0yOTc4MDg0,2978084,Amir,Daneshpajouh,Computer Science,1.2,4.7,43,6.9767,False
,Simon Fraser University,,,,VGVhY2hlci0xMDc3OTc1,1077975,Jijun,Niu,Finance,4.9,1.9,20,100,False
,Simon Fraser University,,,,VGVhY2hlci0xNjI1NjE0,1625614,Vijay,Singh,Mathematics,3.6,3,78,70.7692,False
,Simon Fraser University,,,,VGVhY2hlci0xMzcyMjUy,1372252,Holly,Andersen,Philosophy,3.1,4,63,38.7097,False
,Simon Fraser University,,,,VGVhY2hlci0xODkxNTI3,1891527,Endre,Begby,Philosophy,4.3,2.8,55,80.4348,False
,Simon Fraser University,,,,VGVhY2hlci0yOTAyNDcx,2902471,Zhanna,Lyubykh,Business Administration,4,1.8,5,60,False
,Simon Fraser University,,,,VGVhY2hlci0yMTgyNzc1,2182775,Ho Henny,Yeung,Linguistics,3.8,3.1,9,88.8889,False
,Simon Fraser University,,,,VGVhY2hlci0yMDQwMDEx,2040011,Nicolas,Fillion,Philosophy,3.6,3.8,80,50,False
,Simon Fraser University,,,,VGVhY2hlci0xODU4Njc4,1858678,David,Whitehurst,Health Science,3.7,2.7,56,64.8148,False
,Simon Fraser University,,,,VGVhY2hlci0yNDMwOTQ5,2430949,Mo,Chen,Computer Science,2.5,4.2,55,38.1818,False
,Simon Fraser University,,,,VGVhY2hlci00Njg1MA==,46850,Geoffrey,Poitras,Business Administration,4,3.4,53,85,False
,Simon Fraser University,,,,VGVhY2hlci0zMzU3OQ==,33579,Andrey,Pavlov,Business Administration,3.3,2.5,40,50,False
,Simon Fraser University,,,,VGVhY2hlci0zMDY2NTk1,3066595,Qiu,Lin,Philosophy,3,2.1,15,46.6667,False
,Simon Fraser University,,,,VGVhY2hlci0yNzU3Mzg1,2757385,Mona,Yourdshahy,Business Administration,5,2.6,11,100,False
,Simon Fraser University,,,,VGVhY2hlci0zNjA1NA==,36054,Evan,Tiffany,Philosophy,3.8,3.2,155,88.3333,False
,Simon Fraser University,,,,VGVhY2hlci0yNzU3ODc=,275787,Simon,Watkins,Physics,3.2,3.3,85,63.6364,False
,Simon Fraser University,,,,VGVhY2hlci00NTk4NDA=,459840,Glyn,Williams-Jones,Science,2.4,4.3,80,16.0714,False
,Simon Fraser University,,,,VGVhY2hlci0zODg0NDY=,388446,Dany,Lacombe,Sociology,4.3,3.2,22,100,False
,Simon Fraser University,,,,VGVhY2hlci0yODczOTYx,2873961,Jean-Francois,Caron,Physics,2,4.1,121,23.1405,False
,Simon Fraser University,,,,VGVhY2hlci0xMzA5OTcx,1309971,Brenda,Lyshaug,Political Science,3.9,3.1,82,58.1818,False
,Simon Fraser University,,,,VGVhY2hlci0zMDMyOTIz,3032923,Peter,Leavitt,Psychology,4.8,2.2,78,96.1538,False
,Simon Fraser University,,,,VGVhY2hlci04ODYwMDU=,886005,Tom,Archibald,Mathematics,4.1,3,56,78.0488,False
,Simon Fraser University,,,,VGVhY2hlci0zMDQzNjk=,304369,Simon,Woodcock,Economics,3.9,2.8,35,90,False
,Simon Fraser University,,,,VGVhY2hlci0yMzE0Nzc0,2314774,Farzana,Kara -MacAlister,Criminology,2.4,3.1,28,35.7143,False
,Simon Fraser University,,,,VGVhY2hlci0yNzg4NTU3,2788557,Ric,Hohn,Psychology,4.6,2.6,25,92,False
,Simon Fraser University,,,,VGVhY2hlci0zMTEwNjk2,3110696,Uzair,Azmat,Business Administration,3,3.8,14,69.2308,False
,Simon Fraser University,,,,VGVhY2hlci0yOTg2Mzk0,2986394,Weiming,Liu,Business Administration,4.5,3.1,10,90,False
,Simon Fraser University,,,,VGVhY2hlci0yOTQ5NA==,29494,Richard,Wright,Psychology,3.9,2.8,182,76.5432,False
,Simon Fraser University,,,,VGVhY2hlci03NTM3MzM=,753733,Mark,Blair,Cognitive Science,3.3,3.4,145,50,False
,Simon Fraser University,,,,VGVhY2hlci0yNjEyNjM2,2612636,Victor,Cheung,Computer Science,2.4,3.9,117,40.1709,False
,Simon Fraser University,,,,VGVhY2hlci01OTg3OTU=,598795,Michael,Sjoerdsma,Engineering,3.2,3.1,49,89.4737,False
,Simon Fraser University,,,,VGVhY2hlci03OTI5OA==,79298,Richard,Lockhart,Statistics,3.1,3.7,42,44.4444,False
,Simon Fraser University,,,,VGVhY2hlci0xMDY1NTU4,1065558,Karel,Hrazdil,Accounting,3.3,3.6,28,57.1429,False
,Simon Fraser University,,,,VGVhY2hlci0yNDcwMjA1,2470205,Timothy,Audas,Molecular Biology & Biochemistry,3.8,4,21,71.4286,False
,Simon Fraser University,,,,VGVhY2hlci0yMzg5NjE4,2389618,Bryan,Kinney,Criminology,3.2,1.9,16,56.25,False
,Simon Fraser University,,,,VGVhY2hlci0zMDg4ODYx,3088861,Jocelyn,Minns ,Computer & Informational Tech.,4.7,2.5,16,100,False
,Simon Fraser University,,,,VGVhY2hlci0zMDgxNzI2,3081726,Lucas,Villagra Torcomian,Mathematics,2.5,4.2,13,46.1538,False
,Simon Fraser University,,,,VGVhY2hlci0zMTIwNjY1,3120665,Natalia,Perez,Geography,2.7,2.8,9,55.5556,False
,Simon Fraser University,,,,VGVhY2hlci0yMzM3ODQ1,2337845,Matthew,Sigal,Psychology,2.5,3.8,108,40.7407,False
,Simon Fraser University,,,,VGVhY2hlci0xMDY0ODY4,1064868,Jim,Carter,Kinesiology,4.5,2.9,48,89.4737,False
,Simon Fraser University,,,,VGVhY2hlci0xMTg3OTk=,118799,Laurent,Dobuzinskis,Political Science,2.7,3.3,42,46.1538,False
,Simon Fraser University,,,,VGVhY2hlci0xODU5Mzg0,1859384,Hugo,Cardoso,Archaeology,4.3,3.6,29,100,False
,Simon Fraser University,,,,VGVhY2hlci05ODEwMzI=,981032,Michelle,Nilson,Education,2.9,2.1,23,47.619,False
,Simon Fraser University,,,,VGVhY2hlci0yOTIwMTgx,2920181,Hadia,Samim,Health Science,4.8,2.5,4,100,False
,Simon Fraser University,,,,VGVhY2hlci0xNDg1MTky,1485192,Brenda,Davison,Mathematics,4.2,3.5,145,88.1579,False
,Simon Fraser University,,,,VGVhY2hlci05MDc5NDE=,907941,Rebecca,Goyan,Chemistry,2.2,3.8,123,23.0769,False
,Simon Fraser University,,,,VGVhY2hlci0xMTAyMzY=,110236,David,Cox,Psychology,4.2,2.6,73,73.3333,False
,Simon Fraser University,,,,VGVhY2hlci0xNTczMDQz,1573043,Jonathan,Choy,Biochemistry,2.1,3.9,28,25,False
,Simon Fraser University,,,,VGVhY2hlci0zMDEwMTgz,3010183,Richard,Hohn,Psychology,4.9,2.7,7,100,False
,Simon Fraser University,,,,VGVhY2hlci0zMTEzNzUy,3113752,Sally,Xie,Psychology,4.7,2.7,6,100,False
,Simon Fraser University,,,,VGVhY2hlci0xMDI0MzMy,1024332,Christine,Kim,English,3.4,3.1,29,58.3333,False
,Simon Fraser University,,,,VGVhY2hlci0xNzYxNzg1,1761785,Maria,Barraza,Literature,4.6,2.9,13,90.9091,False
,Simon Fraser University,,,,VGVhY2hlci05NzAyNTY=,970256,Andrei,Bulatov,Mathematics,3.3,3.5,141,73.6264,False
,Simon Fraser University,,,,VGVhY2hlci0xNzMyNjkz,1732693,Ouldooz,Karimi,Computer Science,2,3.5,97,23.7113,False
,Simon Fraser University,,,,VGVhY2hlci0xMTAzNDM2,1103436,Cindy,Hansen,Earth Science,3.9,3.4,78,61.9048,False
,Simon Fraser University,,,,VGVhY2hlci0yMDI3NDYx,2027461,Evan,McCuish,Criminology,4.5,2.9,77,94.2029,False
,Simon Fraser University,,,,VGVhY2hlci0xNjk2MDIx,1696021,Shih En,Lu,Economics,2.9,4.7,75,44.4444,False
,Simon Fraser University,,,,VGVhY2hlci0yNjQ3MTQ4,2647148,Stefan,Smulovitz,Art,4.5,1.9,29,82.7586,False
,Simon Fraser University,,,,VGVhY2hlci0yNzQ0MTc5,2744179,Radoslav,Dimitrov,Political Science,3.7,3.3,26,73.0769,False
,Simon Fraser University,,,,VGVhY2hlci0yOTkxNTA1,2991505,Owen,Ward,Statistics,3.8,3.3,21,71.4286,False
,Simon Fraser University,,,,VGVhY2hlci0zMDQ4ODgz,3048883,Gianluca ,Oluic,Literature,4.5,2.8,6,83.3333,False
,Simon Fraser University,,,,VGVhY2hlci0zMTE4NjQx,3118641,Sarah,Rosengard,Science,5,2.4,5,100,False
,Simon Fraser University,,,,VGVhY2hlci0zMDgzMjcw,3083270,Casey,Kirkpatrick,Archaeology,2.5,3.8,4,25,False
,Simon Fraser University,,,,VGVhY2hlci0zMDkzMTI5,3093129,Chenyu (Sev),Hou,Economics,5,3.7,3,100,False
,Simon Fraser University,,,,VGVhY2hlci0yMTc0OA==,21748,John,Edgar,Computer Science,3.3,3.5,148,51.5152,False
,Simon Fraser University,,,,VGVhY2hlci04ODg1OTA=,888590,Ron,Ydenberg,Biology,2,4.1,133,19.469,False
,Simon Fraser University,,,,VGVhY2hlci0yNDQ3ODAx,2447801,Jason,Brown,Religious Studies,4.2,2.6,65,81.5385,False
,Simon Fraser University,,,,VGVhY2hlci0zMDMwMTU0,3030154,Vanja (VJ),Terzic,Business Administration,3.5,2.9,54,55.5556,False
,Simon Fraser University,,,,VGVhY2hlci0yNjk3OTQ1,2697945,Shawn,Tan,Cognitive Science,2.7,2.4,39,33.3333,False
,Simon Fraser University,,,,VGVhY2hlci0yNDE3NzA1,2417705,Heather,Bliss,Linguistics,4.6,2.5,23,95.6522,False
,Simon Fraser University,,,,VGVhY2hlci0xNzM3OTQ0,1737944,Brent,Ward,Earth Science,2.2,4,20,20,False
,Simon Fraser University,,,,VGVhY2hlci0zMDcyNjg1,3072685,S W,Underwood,Sociology,5,2.7,9,100,False
,Simon Fraser University,,,,VGVhY2hlci0zMDMzNTcx,3033571,Mehran,Ahmadi,Engineering,3.6,2.6,7,57.1429,False
,Simon Fraser University,,,,VGVhY2hlci0xNDI5MDg5,1429089,Jiguo,Cao,Statistics,3.5,2.1,7,-1,False
,Simon Fraser University,,,,VGVhY2hlci0xODcwMzc=,187037,Uwe,Kreis,Chemistry,2.5,4.1,254,24.3902,False
,Simon Fraser University,,,,VGVhY2hlci0yMTc1OA==,21758,Luis,Goddyn,Mathematics,2.3,3.4,237,11.8519,False
,Simon Fraser University,,,,VGVhY2hlci0yNjgwMTk4,2680198,David,Vocadlo,Chemistry,4.5,3.2,39,92.3077,False
,Simon Fraser University,,,,VGVhY2hlci0xNDMwMDg0,1430084,Suzanne,Hilgendorf,Linguistics,2.8,3.1,34,17.6471,False
,Simon Fraser University,,,,VGVhY2hlci01OTU3Mg==,59572,Glenn,Chapman,Engineering,3,3.1,33,64.7059,False
,Simon Fraser University,,,,VGVhY2hlci0yOTk2NTM=,299653,Elizabeth,Elle,Biology,3.2,3.7,29,33.3333,False
,Simon Fraser University,,,,VGVhY2hlci0yNTc0OTk1,2574995,Deniz,Anginer,Finance,4.6,3.1,7,100,False
,Simon Fraser University,,,,VGVhY2hlci0zMDAzNjY3,3003667,Gopolang ,Mohlabeng,Physics,1.8,3.8,6,16.6667,False
,Simon Fraser University,,,,VGVhY2hlci0xODUzOA==,18538,Justin,Gray,Mathematics,3.9,3.1,213,72.3077,False
,Simon Fraser University,,,,VGVhY2hlci0yNDI0Nzg2,2424786,Igor,Shinkar,Computer Science,4.2,3.5,172,80.814,False
,Simon Fraser University,,,,VGVhY2hlci00MDE2MjA=,401620,Andrew,Debenedictis,Physics,4.4,3,152,88.8889,False
,Simon Fraser University,,,,VGVhY2hlci00OTQzMjY=,494326,Kathleen,Fitzpatrick,Biology,3.4,3.5,141,46.1538,False
,Simon Fraser University,,,,VGVhY2hlci04MjUzNjA=,825360,John Michael,Stockie,Mathematics,2.6,4,129,33.3333,False
,Simon Fraser University,,,,VGVhY2hlci02ODY3NzY=,686776,Karen,Ruckman,Business Administration,4.2,3.3,115,82.2222,False
,Simon Fraser University,,,,VGVhY2hlci03NTczNQ==,75735,Hogan,Yu,Science,3.3,3.1,82,42.8571,False
,Simon Fraser University,,,,VGVhY2hlci0yMTc5NTg4,2179588,Lindsey,Freeman,Sociology & Anthropology,3.2,3.1,48,56.25,False
,Simon Fraser University,,,,VGVhY2hlci0yODEwMzY4,2810368,Sharan,Vaswani,Computer Science,3.5,4.5,29,65.5172,False
,Simon Fraser University,,,,VGVhY2hlci0zMDM5MjQ4,3039248,Felix,Lo,Computer Science,2.2,2.5,26,26.9231,False
,Simon Fraser University,,,,VGVhY2hlci01NTg3NDE=,558741,Bonnie,Gray,Engineering,3.7,3.2,17,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNDQ1NjU5,2445659,Irene,Pang,International Studies,2.7,3.6,14,35.7143,False
,Simon Fraser University,,,,VGVhY2hlci0zMTAwOTM2,3100936,Shiraz,Charania,Business Administration,2.1,4.4,8,25,False
,Simon Fraser University,,,,VGVhY2hlci0yOTIzNjg3,2923687,Michele,Vincenti,Business Administration,3.1,2.6,8,50,False
,Simon Fraser University,,,,VGVhY2hlci0yNjU0Nzcw,2654770,Kamyar,Razavi,Communication,5,1.6,5,100,False
,Simon Fraser University,,,,VGVhY2hlci0zMDU5ODk4,3059898,Mei,Fang,Urban Planning,2.7,3.7,3,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0yMDIwNTc=,202057,Douglas,Allen,Economics,3.6,4,442,68.3099,False
,Simon Fraser University,,,,VGVhY2hlci0yODk4OTY=,289896,Michael,Monagan,Mathematics,4.8,2.7,108,97.7011,False
,Simon Fraser University,,,,VGVhY2hlci01MzkxMDE=,539101,Charles,Bingham,Education,4.5,1.8,101,86.4865,False
,Simon Fraser University,,,,VGVhY2hlci0xMTI2NjE4,1126618,Pablo,Nepomnaschy,Health Science,4,2.8,75,81.0811,False
,Simon Fraser University,,,,VGVhY2hlci0xMTUyMjA0,1152204,Jorge,Calderon,French,2.5,3.2,33,31.25,False
,Simon Fraser University,,,,VGVhY2hlci0xMDY1MTY0,1065164,Claire,Bossavit,French,3.9,2.8,25,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNTgzNjI1,2583625,JD,Fleming,English,4,3.1,19,78.9474,False
,Simon Fraser University,,,,VGVhY2hlci0zMDU2MTIw,3056120,Guillaume,Girard,French,4.3,2.9,13,84.6154,False
,Simon Fraser University,,,,VGVhY2hlci0yNTMzMzM0,2533334,Anosh,Irani,Literature,3.3,3.6,9,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0yNTQ0OTIw,2544920,Jeremie,Cornut,Political Science,2.6,3.6,5,20,False
,Simon Fraser University,,,,VGVhY2hlci05NDQyOQ==,94429,Dev,Sharma,Science,2.9,3.3,48,35.7143,False
,Simon Fraser University,,,,VGVhY2hlci0yMjIwNjYz,2220663,James,Horncastle,History,4.6,3.1,36,83.3333,False
,Simon Fraser University,,,,VGVhY2hlci0xNjYwNzAy,1660702,Rui,Basto Da Silva,Business Administration,4.4,2.9,27,82.6087,False
,Simon Fraser University,,,,VGVhY2hlci0yMDQ0NjEw,2044610,Liangliang,Wang,Statistics,2.8,2.9,26,61.1111,False
,Simon Fraser University,,,,VGVhY2hlci0xMTAyNTYy,1102562,Farid,Golnaraghi,Engineering,2.4,4.1,14,27.2727,False
,Simon Fraser University,,,,VGVhY2hlci0yOTE5MTQy,2919142,Sheena ,Tan,Education,4.5,3,13,92.3077,False
,Simon Fraser University,,,,VGVhY2hlci0xNzM5Njg=,173968,Kevin,O'Neill,Education,4.6,3.1,11,100,False
,Simon Fraser University,,,,VGVhY2hlci0zMTM5NDU0,3139454,Ryan,Assari,Mathematics,3.5,3,2,100,False
,Simon Fraser University,,,,VGVhY2hlci01MTQxNTg=,514158,Elise,Chenier,History,2.7,4,77,36.3636,False
,Simon Fraser University,,,,VGVhY2hlci0yMzY3NjM0,2367634,Leanne,Barlow,Business Administration,2.7,4.2,70,42.8571,False
,Simon Fraser University,,,,VGVhY2hlci0zMDIxOTQ2,3021946,Chelsey ,Armstrong,Humanities,2.5,3.7,29,34.4828,False
,Simon Fraser University,,,,VGVhY2hlci0zMTEyOTY5,3112969,Javier,Almonacid,Mathematics,4.9,2.8,13,100,False
,Simon Fraser University,,,,VGVhY2hlci0yMzgwMTE2,2380116,M Khaled,Arafeh,Chemistry,3.3,3.8,77,62.3377,False
,Simon Fraser University,,,,VGVhY2hlci0xODIwNTY4,1820568,Jeffrey,Mathesius,Criminology,3.5,3.6,12,44.4444,False
,Simon Fraser University,,,,VGVhY2hlci04ODI3NDY=,882746,Cary,Tsai,Statistics,3.4,3.5,12,42.8571,False
,Simon Fraser University,,,,VGVhY2hlci0yNzkzMjAx,2793201,Jonathan,Cripps,Geography,3.3,3.1,9,55.5556,False
,Simon Fraser University,,,,VGVhY2hlci0yNjc3ODcz,2677873,Sophia,Han,Communication,4.5,1,2,100,False
,Simon Fraser University,,,,VGVhY2hlci0xMTg4MTA=,118810,Torsten,Kehler,English,4.4,2.4,109,82.6923,False
,Simon Fraser University,,,,VGVhY2hlci0yNTE3NDc2,2517476,Joanna,Woo,Physics,4.3,2.7,50,84,False
,Simon Fraser University,,,,VGVhY2hlci0zOTkxMA==,39910,Lawrence,Boland,Economics,4.2,2.4,45,100,False
,Simon Fraser University,,,,VGVhY2hlci0zMTIwOTY0,3120964,Cheng,Li,Engineering,1.7,4.2,27,7.4074,False
,Simon Fraser University,,,,VGVhY2hlci0zMDI1MjI5,3025229,Mohamad,Sadri,Economics,3.8,3,14,78.5714,False
,Simon Fraser University,,,,VGVhY2hlci0yOTUzNTI5,2953529,Shawn,Chartrand,Environmental Science,5,2.2,9,100,False
,Simon Fraser University,,,,VGVhY2hlci0zMDE3ODYw,3017860,Mohamad,Karami,Business Administration,4,3.5,2,50,False
,Simon Fraser University,,,,VGVhY2hlci0zMDgyMDU3,3082057,Angela,Bessa,Archaeology,2.8,3.6,5,40,False
,Simon Fraser University,,,,VGVhY2hlci0xODc1Mzk1,1875395,Ashley,Trimble,Linguistics,4.1,3.3,24,75,False
,Simon Fraser University,,,,VGVhY2hlci0yMjAzMzM1,2203335,Leanne,Ramer,Biomedical Physiology & Kinesiology,2.5,3.9,86,32.9412,False
,Simon Fraser University,,,,VGVhY2hlci0zNTAzNTI=,350352,Thomas,Kuehn,History,3.2,3.8,64,38.4615,False
,Simon Fraser University,,,,VGVhY2hlci0yNDgxNTUz,2481553,Engida,Gebre,Education,1.5,3,6,16.6667,False
,Simon Fraser University,,,,VGVhY2hlci0xODA4MzA1,1808305,Eirini,Kotsovili,Humanities,4.7,3.2,29,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNjc5OTI4,2679928,May,Farrales,Gender Studies,3.5,3.3,6,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0yNzE2MTIz,2716123,Robin,Sandhawalia,Accounting,4.2,4,27,77.7778,False
,Simon Fraser University,,,,VGVhY2hlci03ODM0NjU=,783465,Dennis,Chung,Business Administration,3,3.9,100,37.2881,False
,Simon Fraser University,,,,VGVhY2hlci0yMDM4Mzk5,2038399,William,Small,Health Science,4.8,2.9,27,100,False
,Simon Fraser University,,,,VGVhY2hlci0yOTc4ODEx,2978811,Lyn,Ge,Mathematics,4.7,2.8,68,92.6471,False
,Simon Fraser University,,,,VGVhY2hlci0yNTQ1MDQw,2545040,Robyn,Ilten-Gee,Education,4.7,2.1,20,85,False
,Simon Fraser University,,,,VGVhY2hlci0yMjQzOTQ1,2243945,Kyle,Willmott,Sociology,3.5,3.6,103,61.165,False
,Simon Fraser University,,,,VGVhY2hlci0yNTc0OTE0,2574914,Miremad,Soleymanian,Marketing,2.4,3,38,34.2105,False
,Simon Fraser University,,,,VGVhY2hlci0yMDMwODUx,2030851,Matt,Martell,Business Administration,3.2,3.1,49,61.2245,False
,Simon Fraser University,,,,VGVhY2hlci0yMTYyODcw,2162870,Sandie,Dielissen,Archaeology,4,2.7,34,76.4706,False
,Simon Fraser University,,,,VGVhY2hlci03NTg2Mg==,75862,Rejean,Canac-Marquis,Languages,3,3.5,32,56.25,False
,Simon Fraser University,,,,VGVhY2hlci0zMDM2ODcy,3036872,Natalia, Soloshchenko ,Business Administration,4.1,1.2,17,82.3529,False
,Simon Fraser University,,,,VGVhY2hlci05MzUxNjg=,935168,Yeung,Paul,Education,2.1,3.9,16,21.4286,False
,Simon Fraser University,,,,VGVhY2hlci0zMTEyMjY2,3112266,Manish, Bhatia,Business Administration,3,2.6,11,54.5455,False
,Simon Fraser University,,,,VGVhY2hlci0yMTcwMDQz,2170043,Hasina,Samji,Health Science,2.6,3.6,9,33.3333,False
,Simon Fraser University,,,,VGVhY2hlci0zMTEwOTkz,3110993,Mengxin,Pan,Geography,4.8,2,5,100,False
,Simon Fraser University,,,,VGVhY2hlci00ODc2Nzc=,487677,Onkar,Bains,Biology,4.6,2.9,202,88.7417,False
,Simon Fraser University,,,,VGVhY2hlci0xNzQ2MjA4,1746208,Lyle,Crawford,Philosophy,3.6,3.3,161,61.2903,False
,Simon Fraser University,,,,VGVhY2hlci0yOTYxMA==,29610,Mark,Leier,History,4.4,2.5,152,89.8305,False
,Simon Fraser University,,,,VGVhY2hlci05MjA1NDQ=,920544,Cecile,Vigouroux,French,3.6,3.4,43,53.8462,False
,Simon Fraser University,,,,VGVhY2hlci0yODc1MjEz,2875213,Laura ,Tate,Urban Planning,2.6,3.6,40,35,False
,Simon Fraser University,,,,VGVhY2hlci0yMTE0NzY4,2114768,Thomas,Culham,Business Administration,2.3,3.2,28,25,False
,Simon Fraser University,,,,VGVhY2hlci0xNjIwMTU4,1620158,Laura,Marks,Film,1.8,3.2,26,5.2632,False
,Simon Fraser University,,,,VGVhY2hlci0yNDEwMDc5,2410079,Simone,Rapisarda Casanova,Film,3.3,3.3,7,71.4286,False
,Simon Fraser University,,,,VGVhY2hlci0zOTg2ODM=,398683,Atousa,Hajshirmohammadi,Engineering,2.5,3.2,141,52.0833,False
,Simon Fraser University,,,,VGVhY2hlci03Mzk3MjI=,739722,Paul,Garfinkel,History,4.4,3.2,137,85.3659,False
,Simon Fraser University,,,,VGVhY2hlci0yODE4MjIx,2818221,Layla,Cameron,Communication,1.3,3.9,82,8.5366,False
,Simon Fraser University,,,,VGVhY2hlci0yMzEyOTE1,2312915,Ahmad,Bisher,Business Administration,3.3,3.4,48,58.3333,False
,Simon Fraser University,,,,VGVhY2hlci0yNDQzOTk4,2443998,Bryan,Myles,History & Political Science,3,2.9,32,53.125,False
,Simon Fraser University,,,,VGVhY2hlci0yMzg1MDUz,2385053,Daniel,Chang,Education,4.6,2.5,29,89.6552,False
,Simon Fraser University,,,,VGVhY2hlci0xMTUyNDkw,1152490,Wendy,Palen,Biological Sciences,4.3,2.8,28,85,False
,Simon Fraser University,,,,VGVhY2hlci0yNzI4OTE4,2728918,Darren,Francis,Business Administration,4.5,3.6,23,86.9565,False
,Simon Fraser University,,,,VGVhY2hlci0zMTExNTk5,3111599,Bridget,Disini,Psychology,1.7,4.6,16,18.75,False
,Simon Fraser University,,,,VGVhY2hlci0xMzUyMTQ0,1352144,Shahin,Dashtgard,Earth Science,1.7,4.4,13,9.0909,False
,Simon Fraser University,,,,VGVhY2hlci0yMjUwMDky,2250092,Trevor,Battye,Publishing & Printing,4.3,2,3,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0zMTEyMzk2,3112396,Joel,Rivera,Business Administration,5,1,2,100,False
,Simon Fraser University,,,,VGVhY2hlci0zMDYwOA==,30608,Anil,Hira,Political Science,3.7,4.1,61,61.1111,False
,Simon Fraser University,,,,VGVhY2hlci00NTQ4Nw==,45487,Anthony,Chan,Business Administration,3.6,2.9,48,37.5,False
,Simon Fraser University,,,,VGVhY2hlci0yNTA0ODAz,2504803,Liam,O'Flaherty,History & Political Science,3.5,3.1,24,62.5,False
,Simon Fraser University,,,,VGVhY2hlci0yMzY3MDI1,2367025,Lei (Raymond),Zhang,Accounting,3.2,2.4,18,55.5556,False
,Simon Fraser University,,,,VGVhY2hlci0yNTU1NTU0,2555554,Jennifer,Wang,Philosophy,3.8,3.3,16,56.25,False
,Simon Fraser University,,,,VGVhY2hlci0yOTQyOTE3,2942917,Reema,Faris,Women's Studies,3.4,3,9,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0yMzExMzM=,231133,Stephen,Choi,Mathematics,3.6,2.6,189,73.6842,False
,Simon Fraser University,,,,VGVhY2hlci01ODE2Nw==,58167,Lakshman (Lucky),One,Engineering,2.8,3.6,112,35,False
,Simon Fraser University,,,,VGVhY2hlci03Nzk5MDc=,779907,Charles,Walsby,Chemistry,4.6,3.3,94,92.4528,False
,Simon Fraser University,,,,VGVhY2hlci0yNTU0NTkx,2554591,Bruno,Guindon,Philosophy,3.9,3.3,58,75.8621,False
,Simon Fraser University,,,,VGVhY2hlci0yOTQ4MDA0,2948004,Joanna ,Peplak,Psychology,2.8,3.9,35,34.2857,False
,Simon Fraser University,,,,VGVhY2hlci0yNTU4NzI0,2558724,Bernhard,Rabus,Engineering,1.4,4.6,25,8,False
,Simon Fraser University,,,,VGVhY2hlci0zMDI4Nzgw,3028780,Rafegabeham ,Ahmedsheriff,Engineering,1.7,4.3,12,25,False
,Simon Fraser University,,,,VGVhY2hlci0yNDYzOTEz,2463913,Sherry,Breshears,Labor Studies,4.3,2.4,9,77.7778,False
,Simon Fraser University,,,,VGVhY2hlci0zMTUwMDE4,3150018,Angelica,Perez Anzures,Film,1.5,3.5,2,0,False
,Simon Fraser University,,,,VGVhY2hlci0zMTEyMzk4,3112398,Jennifer,Visser,Business Administration,5,3.5,2,100,False
,Simon Fraser University,,,,VGVhY2hlci0zNjA2NDc=,360647,Garry,Mund,Chemistry,4.6,2.7,150,96.9231,False
,Simon Fraser University,,,,VGVhY2hlci03OTY5OQ==,79699,Christopher,Zatzick,Business Administration,4.1,2.7,143,93.0233,False
,Simon Fraser University,,,,VGVhY2hlci0zMDY2NTE=,306651,Garth,Davies,Criminal Justice,3.2,3.9,133,54.1667,False
,Simon Fraser University,,,,VGVhY2hlci0zMTAwODg=,310088,Peter,Wilson,Chemistry,3.7,3.5,104,70.1754,False
,Simon Fraser University,,,,VGVhY2hlci00Mzc3NzU=,437775,Luke,Clossey,History,3.9,3.5,100,68.5714,False
,Simon Fraser University,,,,VGVhY2hlci0yODc3NQ==,28775,Bryan,Kinney,Criminal Justice,3.2,2.6,100,45.1613,False
,Simon Fraser University,,,,VGVhY2hlci02OTQyNw==,69427,Ladislav,Stacho,Computer Science,2.9,3.3,94,50,False
,Simon Fraser University,,,,VGVhY2hlci03ODA0ODQ=,780484,Erin,Barley,Biology,3.8,3.3,75,72.2222,False
,Simon Fraser University,,,,VGVhY2hlci0yMzA3MDQy,2307042,Thomas,Donaldson,Philosophy,4.8,2.5,64,96.875,False
,Simon Fraser University,,,,VGVhY2hlci0xNDY2Njc0,1466674,Greta,Fesechko,Business Administration,1.1,4.6,54,2.0833,False
,Simon Fraser University,,,,VGVhY2hlci0yOTMxNzA2,2931706,Neha,Shivhare,Business Administration,2.2,3.4,48,29.1667,False
,Simon Fraser University,,,,VGVhY2hlci0zMTU2NTc=,315657,Kirsten,McAllister,Communication,3.2,3.3,47,20,False
,Simon Fraser University,,,,VGVhY2hlci0yMDkyOTYz,2092963,Mark,Deggan,Literature,3.6,3.4,46,63.6364,False
,Simon Fraser University,,,,VGVhY2hlci0yMjcwMzQ3,2270347,Yuthika,Girme,Psychology,4.6,2.3,44,86.3636,False
,Simon Fraser University,,,,VGVhY2hlci0xMjYyMzI0,1262324,Tim,Storr,Chemistry,4.1,3.3,37,73.6842,False
